goal_code,indicator_code,country,availability,disaggregation
11,11.5.1,Jordan,0.5,Age
11,11.7.1,Jordan,0,Age
11,11.7.2,Jordan,0,Age
10,10.2.1,Jordan,0,Age
10,10.3.1,Jordan,0,Age
10,10.4.2,Jordan,0,Age
10,10.7.1,Jordan,0,Age
10,10.7.4,Jordan,0,Age
12,12.1.1,Jordan,0.5,Age
12,12.2.1,Jordan,0.5,Age
12,12.3.1,Jordan,0,Age
14,14.5.1,Jordan,0.5,Age
16,16.1.1,Jordan,0.5,Age
16,16.1.2,Jordan,0.5,Age
16,16.1.3,Jordan,0,Age
16,16.1.4,Jordan,0,Age
16,16.2.1,Jordan,1,Age
16,16.2.2,Jordan,0.5,Age
16,16.2.3,Jordan,0,Age
16,16.3.2,Jordan,0.5,Age
16,16.5.1,Jordan,0,Age
16,16.6.2,Jordan,0,Age
16,16.7.1,Jordan,0,Age
16,16.7.2,Jordan,0,Age
16,16.9.1,Jordan,0.5,Age
16,16.10.1,Jordan,0,Age
1,1.1.1,Kuwait,1,Age
1,1.2.1,Kuwait,0,Age
1,1.2.2,Kuwait,0,Age
1,1.3.1,Kuwait,0.5,Age
1,1.4.1,Kuwait,0.5,Age
1,1.5.1,Kuwait,0.5,Age
2,2.1.2,Kuwait,0,Age
2,2.2.1,Kuwait,1,Age
2,2.2.2,Kuwait,1,Age
17,17.8.1,Kuwait,0.5,Age
17,17.19.2,Kuwait,0.5,Age
3,3.1.2,Kuwait,0.5,Age
3,3.2.1,Kuwait,0.5,Age
3,3.2.2,Kuwait,0.5,Age
3,3.3.1,Kuwait,1,Age
3,3.3.2,Kuwait,0.5,Age
3,3.3.5,Kuwait,0.5,Age
3,3.4.2,Kuwait,0.5,Age
3,3.5.1,Kuwait,0,Age
3,3.5.2,Kuwait,1,Age
3,3.6.1,Kuwait,0.5,Age
3,3.7.1,Kuwait,0,Age
3,3.7.2,Kuwait,1,Age
3,3.8.2,Kuwait,0,Age
3,3.9.1,Kuwait,0.5,Age
3,3.9.2,Kuwait,0.5,Age
3,3.9.3,Kuwait,0.5,Age
4,4.1.1,Kuwait,1,Age
4,4.1.2,Kuwait,0,Age
4,4.2.1,Kuwait,0,Age
4,4.2.2,Kuwait,0.5,Age
4,4.3.1,Kuwait,0.5,Age
4,4.4.1,Kuwait,1,Age
4,4.6.1,Kuwait,1,Age
5,5.2.1,Kuwait,0,Age
5,5.2.2,Kuwait,0,Age
5,5.3.1,Kuwait,0,Age
5,5.3.2,Kuwait,0,Age
5,5.4.1,Kuwait,0.5,Age
5,5.6.1,Kuwait,0,Age
5,5.a.1,Kuwait,0,Age
5,5.b.1,Kuwait,0.5,Age
8,8.5.1,Kuwait,0.5,Age
8,8.5.2,Kuwait,1,Age
8,8.6.1,Kuwait,0,Age
8,8.7.1,Kuwait,0,Age
8,8.10.2,Kuwait,1,Age
9,9.2.2,Kuwait,0.5,Age
9,9.5.2,Kuwait,0.5,Age
11,11.1.1,Kuwait,0.5,Age
11,11.2.1,Kuwait,0,Age
11,11.4.1,Kuwait,0,Age
11,11.5.1,Kuwait,0.5,Age
11,11.7.1,Kuwait,0,Age
11,11.7.2,Kuwait,0,Age
10,10.2.1,Kuwait,0,Age
10,10.3.1,Kuwait,0,Age
10,10.4.2,Kuwait,0,Age
10,10.7.1,Kuwait,0,Age
10,10.7.4,Kuwait,0,Age
12,12.1.1,Kuwait,0,Age
12,12.2.1,Kuwait,0.5,Age
12,12.3.1,Kuwait,0,Age
14,14.5.1,Kuwait,0.5,Age
16,16.1.1,Kuwait,0.5,Age
16,16.1.2,Kuwait,0.5,Age
16,16.1.3,Kuwait,0,Age
16,16.1.4,Kuwait,0,Age
16,16.2.1,Kuwait,0,Age
16,16.2.2,Kuwait,1,Age
16,16.2.3,Kuwait,0,Age
16,16.3.2,Kuwait,0.5,Age
16,16.5.1,Kuwait,0,Age
16,16.6.2,Kuwait,0,Age
16,16.7.1,Kuwait,0,Age
16,16.7.2,Kuwait,0,Age
16,16.9.1,Kuwait,0,Age
16,16.10.1,Kuwait,0,Age
1,1.1.1,Lebanon,1,Age
1,1.2.1,Lebanon,0.5,Age
1,1.2.2,Lebanon,0,Age
1,1.3.1,Lebanon,0.5,Age
1,1.4.1,Lebanon,0.5,Age
1,1.5.1,Lebanon,0.5,Age
2,2.1.2,Lebanon,0,Age
2,2.2.1,Lebanon,1,Age
2,2.2.2,Lebanon,1,Age
17,17.8.1,Lebanon,0.5,Age
17,17.19.2,Lebanon,0.5,Age
3,3.1.2,Lebanon,0.5,Age
3,3.2.1,Lebanon,0.5,Age
3,3.2.2,Lebanon,0.5,Age
3,3.3.1,Lebanon,1,Age
3,3.3.2,Lebanon,0.5,Age
3,3.3.5,Lebanon,0.5,Age
3,3.4.2,Lebanon,0.5,Age
3,3.5.1,Lebanon,0,Age
3,3.5.2,Lebanon,1,Age
3,3.6.1,Lebanon,0.5,Age
3,3.7.1,Lebanon,0,Age
3,3.7.2,Lebanon,1,Age
3,3.8.2,Lebanon,0.5,Age
3,3.9.1,Lebanon,0.5,Age
3,3.9.2,Lebanon,0.5,Age
3,3.9.3,Lebanon,0.5,Age
4,4.1.1,Lebanon,0.5,Age
4,4.1.2,Lebanon,0,Age
4,4.2.1,Lebanon,0,Age
4,4.2.2,Lebanon,0.5,Age
4,4.3.1,Lebanon,0,Age
4,4.4.1,Lebanon,1,Age
4,4.6.1,Lebanon,1,Age
5,5.2.1,Lebanon,0,Age
5,5.2.2,Lebanon,0,Age
5,5.3.1,Lebanon,1,Age
5,5.3.2,Lebanon,0,Age
5,5.4.1,Lebanon,0.5,Age
5,5.6.1,Lebanon,0,Age
5,5.a.1,Lebanon,0,Age
5,5.b.1,Lebanon,0,Age
8,8.5.1,Lebanon,0.5,Age
8,8.5.2,Lebanon,1,Age
8,8.6.1,Lebanon,1,Age
8,8.7.1,Lebanon,0,Age
8,8.10.2,Lebanon,1,Age
9,9.2.2,Lebanon,0,Age
9,9.5.2,Lebanon,0,Age
11,11.1.1,Lebanon,0.5,Age
11,11.2.1,Lebanon,0,Age
11,11.4.1,Lebanon,0,Age
11,11.5.1,Lebanon,0.5,Age
11,11.7.1,Lebanon,0,Age
11,11.7.2,Lebanon,0,Age
10,10.2.1,Lebanon,0,Age
10,10.3.1,Lebanon,0,Age
10,10.4.2,Lebanon,0,Age
10,10.7.1,Lebanon,0,Age
10,10.7.4,Lebanon,0,Age
12,12.1.1,Lebanon,0,Age
12,12.2.1,Lebanon,0.5,Age
12,12.3.1,Lebanon,0,Age
14,14.5.1,Lebanon,0.5,Age
16,16.1.1,Lebanon,0.5,Age
16,16.1.2,Lebanon,0.5,Age
16,16.1.3,Lebanon,0,Age
16,16.1.4,Lebanon,0,Age
16,16.2.1,Lebanon,0,Age
16,16.2.2,Lebanon,0.5,Age
16,16.2.3,Lebanon,0,Age
16,16.3.2,Lebanon,0.5,Age
16,16.5.1,Lebanon,0,Age
16,16.6.2,Lebanon,0,Age
16,16.7.1,Lebanon,0,Age
16,16.7.2,Lebanon,0,Age
16,16.9.1,Lebanon,0.5,Age
16,16.10.1,Lebanon,0,Age
1,1.1.1,Libya,1,Age
1,1.2.1,Libya,0,Age
1,1.2.2,Libya,0,Age
1,1.3.1,Libya,0.5,Age
1,1.4.1,Libya,0.5,Age
1,1.5.1,Libya,0,Age
2,2.1.2,Libya,0,Age
2,2.2.1,Libya,1,Age
2,2.2.2,Libya,1,Age
17,17.8.1,Libya,0.5,Age
17,17.19.2,Libya,0,Age
3,3.1.2,Libya,0.5,Age
3,3.2.1,Libya,0.5,Age
3,3.2.2,Libya,0.5,Age
3,3.3.1,Libya,0,Age
3,3.3.2,Libya,0.5,Age
3,3.3.5,Libya,0.5,Age
3,3.4.2,Libya,0.5,Age
3,3.5.1,Libya,0,Age
3,3.5.2,Libya,1,Age
3,3.6.1,Libya,0.5,Age
3,3.7.1,Libya,0.5,Age
3,3.7.2,Libya,1,Age
3,3.8.2,Libya,0,Age
3,3.9.1,Libya,0.5,Age
3,3.9.2,Libya,0.5,Age
3,3.9.3,Libya,0.5,Age
4,4.1.1,Libya,0.5,Age
4,4.1.2,Libya,0,Age
4,4.2.1,Libya,0,Age
4,4.2.2,Libya,0.5,Age
4,4.3.1,Libya,0.5,Age
4,4.4.1,Libya,0,Age
4,4.6.1,Libya,1,Age
5,5.2.1,Libya,0,Age
5,5.2.2,Libya,0,Age
5,5.3.1,Libya,0,Age
5,5.3.2,Libya,0,Age
5,5.4.1,Libya,0.5,Age
5,5.6.1,Libya,0,Age
5,5.a.1,Libya,0,Age
5,5.b.1,Libya,0,Age
8,8.5.1,Libya,0.5,Age
8,8.5.2,Libya,1,Age
8,8.6.1,Libya,0,Age
8,8.7.1,Libya,0,Age
8,8.10.2,Libya,1,Age
9,9.2.2,Libya,0,Age
9,9.5.2,Libya,0,Age
11,11.1.1,Libya,0.5,Age
11,11.2.1,Libya,0,Age
11,11.4.1,Libya,0,Age
11,11.5.1,Libya,0,Age
11,11.7.1,Libya,0,Age
11,11.7.2,Libya,0,Age
10,10.2.1,Libya,0,Age
10,10.3.1,Libya,0,Age
10,10.4.2,Libya,0,Age
10,10.7.1,Libya,0,Age
10,10.7.4,Libya,0,Age
12,12.1.1,Libya,0,Age
12,12.2.1,Libya,0.5,Age
12,12.3.1,Libya,0,Age
14,14.5.1,Libya,0.5,Age
16,16.1.1,Libya,0,Age
16,16.1.2,Libya,0.5,Age
16,16.1.3,Libya,0,Age
16,16.1.4,Libya,0,Age
16,16.2.1,Libya,0,Age
16,16.2.2,Libya,0,Age
16,16.2.3,Libya,0,Age
16,16.3.2,Libya,0.5,Age
16,16.5.1,Libya,0,Age
16,16.6.2,Libya,0,Age
16,16.7.1,Libya,0,Age
16,16.7.2,Libya,0,Age
16,16.9.1,Libya,0,Age
16,16.10.1,Libya,0,Age
1,1.1.1,Mauritania,1,Age
1,1.2.1,Mauritania,0.5,Age
1,1.2.2,Mauritania,0,Age
1,1.3.1,Mauritania,0.5,Age
1,1.4.1,Mauritania,0.5,Age
1,1.5.1,Mauritania,0.5,Age
2,2.1.2,Mauritania,0,Age
2,2.2.1,Mauritania,1,Age
2,2.2.2,Mauritania,1,Age
17,17.8.1,Mauritania,0.5,Age
17,17.19.2,Mauritania,0,Age
3,3.1.2,Mauritania,0.5,Age
3,3.2.1,Mauritania,0.5,Age
3,3.2.2,Mauritania,0.5,Age
3,3.3.1,Mauritania,1,Age
3,3.3.2,Mauritania,0.5,Age
3,3.3.5,Mauritania,0.5,Age
3,3.4.2,Mauritania,0.5,Age
3,3.5.1,Mauritania,0,Age
3,3.5.2,Mauritania,1,Age
3,3.6.1,Mauritania,0.5,Age
3,3.7.1,Mauritania,0.5,Age
3,3.7.2,Mauritania,1,Age
3,3.8.2,Mauritania,0.5,Age
3,3.9.1,Mauritania,0.5,Age
3,3.9.2,Mauritania,0.5,Age
3,3.9.3,Mauritania,0.5,Age
4,4.1.1,Mauritania,1,Age
4,4.1.2,Mauritania,0,Age
4,4.2.1,Mauritania,0.5,Age
4,4.2.2,Mauritania,0.5,Age
4,4.3.1,Mauritania,0.5,Age
4,4.4.1,Mauritania,0,Age
4,4.6.1,Mauritania,1,Age
5,5.2.1,Mauritania,0,Age
5,5.2.2,Mauritania,0,Age
5,5.3.1,Mauritania,1,Age
5,5.3.2,Mauritania,1,Age
5,5.4.1,Mauritania,0.5,Age
5,5.6.1,Mauritania,0,Age
5,5.a.1,Mauritania,0,Age
5,5.b.1,Mauritania,0,Age
8,8.5.1,Mauritania,0.5,Age
8,8.5.2,Mauritania,1,Age
8,8.6.1,Mauritania,1,Age
8,8.7.1,Mauritania,1,Age
8,8.10.2,Mauritania,1,Age
9,9.2.2,Mauritania,0,Age
9,9.5.2,Mauritania,0,Age
11,11.1.1,Mauritania,0.5,Age
11,11.2.1,Mauritania,0,Age
11,11.4.1,Mauritania,0,Age
11,11.5.1,Mauritania,0.5,Age
11,11.7.1,Mauritania,0,Age
11,11.7.2,Mauritania,0,Age
10,10.2.1,Mauritania,0,Age
10,10.3.1,Mauritania,0,Age
10,10.4.2,Mauritania,0,Age
10,10.7.1,Mauritania,0,Age
10,10.7.4,Mauritania,0,Age
12,12.1.1,Mauritania,0,Age
12,12.2.1,Mauritania,0.5,Age
12,12.3.1,Mauritania,0,Age
14,14.5.1,Mauritania,0.5,Age
16,16.1.1,Mauritania,0,Age
16,16.1.2,Mauritania,0.5,Age
16,16.1.3,Mauritania,0,Age
16,16.1.4,Mauritania,0,Age
16,16.2.1,Mauritania,1,Age
16,16.2.2,Mauritania,0.5,Age
16,16.2.3,Mauritania,0,Age
16,16.3.2,Mauritania,0,Age
16,16.5.1,Mauritania,0,Age
16,16.6.2,Mauritania,0,Age
16,16.7.1,Mauritania,0,Age
16,16.7.2,Mauritania,0,Age
16,16.9.1,Mauritania,0.5,Age
16,16.10.1,Mauritania,0,Age
1,1.1.1,Morocco,1,Age
1,1.2.1,Morocco,0.5,Age
1,1.2.2,Morocco,0,Age
1,1.3.1,Morocco,0.5,Age
1,1.4.1,Morocco,0.5,Age
1,1.5.1,Morocco,0.5,Age
2,2.1.2,Morocco,0,Age
2,2.2.1,Morocco,1,Age
2,2.2.2,Morocco,1,Age
17,17.8.1,Morocco,0.5,Age
17,17.19.2,Morocco,0.5,Age
3,3.1.2,Morocco,0.5,Age
3,3.2.1,Morocco,0.5,Age
3,3.2.2,Morocco,0.5,Age
3,3.3.1,Morocco,1,Age
3,3.3.2,Morocco,0.5,Age
3,3.3.5,Morocco,0.5,Age
3,3.4.2,Morocco,0.5,Age
3,3.5.1,Morocco,0,Age
3,3.5.2,Morocco,1,Age
3,3.6.1,Morocco,0.5,Age
3,3.7.1,Morocco,0.5,Age
3,3.7.2,Morocco,1,Age
3,3.8.2,Morocco,0.5,Age
3,3.9.1,Morocco,0.5,Age
3,3.9.2,Morocco,0.5,Age
3,3.9.3,Morocco,0.5,Age
4,4.1.1,Morocco,1,Age
4,4.1.2,Morocco,0,Age
4,4.2.1,Morocco,0,Age
4,4.2.2,Morocco,0.5,Age
4,4.3.1,Morocco,0.5,Age
4,4.4.1,Morocco,0.5,Age
4,4.6.1,Morocco,1,Age
5,5.2.1,Morocco,0,Age
5,5.2.2,Morocco,0,Age
5,5.3.1,Morocco,1,Age
5,5.3.2,Morocco,0,Age
5,5.4.1,Morocco,0.5,Age
5,5.6.1,Morocco,0,Age
5,5.a.1,Morocco,0,Age
5,5.b.1,Morocco,0.5,Age
8,8.5.1,Morocco,0.5,Age
8,8.5.2,Morocco,1,Age
8,8.6.1,Morocco,0,Age
8,8.7.1,Morocco,0,Age
8,8.10.2,Morocco,1,Age
9,9.2.2,Morocco,0.5,Age
9,9.5.2,Morocco,0.5,Age
11,11.1.1,Morocco,0.5,Age
11,11.2.1,Morocco,0,Age
11,11.4.1,Morocco,0,Age
11,11.5.1,Morocco,0.5,Age
11,11.7.1,Morocco,0,Age
11,11.7.2,Morocco,0,Age
10,10.2.1,Morocco,0,Age
10,10.3.1,Morocco,0,Age
10,10.4.2,Morocco,0,Age
10,10.7.1,Morocco,0,Age
10,10.7.4,Morocco,0,Age
12,12.1.1,Morocco,0,Age
12,12.2.1,Morocco,0.5,Age
12,12.3.1,Morocco,0,Age
14,14.5.1,Morocco,0.5,Age
16,16.1.1,Morocco,0.5,Age
16,16.1.2,Morocco,0,Age
16,16.1.3,Morocco,0,Age
16,16.1.4,Morocco,0,Age
16,16.2.1,Morocco,0,Age
16,16.2.2,Morocco,1,Age
16,16.2.3,Morocco,0,Age
16,16.3.2,Morocco,0.5,Age
16,16.5.1,Morocco,0.5,Age
16,16.6.2,Morocco,0,Age
16,16.7.1,Morocco,0,Age
16,16.7.2,Morocco,0,Age
16,16.9.1,Morocco,0.5,Age
16,16.10.1,Morocco,0,Age
1,1.1.1,Oman,1,Age
1,1.2.1,Oman,0,Age
1,1.2.2,Oman,0,Age
1,1.3.1,Oman,0.5,Age
1,1.4.1,Oman,0.5,Age
1,1.5.1,Oman,0,Age
2,2.1.2,Oman,0,Age
2,2.2.1,Oman,1,Age
2,2.2.2,Oman,1,Age
17,17.8.1,Oman,0.5,Age
17,17.19.2,Oman,0.5,Age
3,3.1.2,Oman,0.5,Age
3,3.2.1,Oman,0.5,Age
3,3.2.2,Oman,0.5,Age
3,3.3.1,Oman,0,Age
3,3.3.2,Oman,0.5,Age
3,3.3.5,Oman,0.5,Age
3,3.4.2,Oman,0.5,Age
3,3.5.1,Oman,0,Age
3,3.5.2,Oman,1,Age
3,3.6.1,Oman,0.5,Age
3,3.7.1,Oman,0.5,Age
3,3.7.2,Oman,1,Age
3,3.8.2,Oman,0.5,Age
3,3.9.1,Oman,0.5,Age
3,3.9.2,Oman,0.5,Age
3,3.9.3,Oman,0.5,Age
4,4.1.1,Oman,1,Age
4,4.1.2,Oman,0,Age
4,4.2.1,Oman,0.5,Age
4,4.2.2,Oman,0.5,Age
4,4.3.1,Oman,0.5,Age
4,4.4.1,Oman,1,Age
4,4.6.1,Oman,1,Age
5,5.2.1,Oman,0,Age
5,5.2.2,Oman,0,Age
5,5.3.1,Oman,0,Age
5,5.3.2,Oman,0,Age
5,5.4.1,Oman,0.5,Age
5,5.6.1,Oman,0,Age
5,5.a.1,Oman,0,Age
5,5.b.1,Oman,0.5,Age
8,8.5.1,Oman,0.5,Age
8,8.5.2,Oman,1,Age
8,8.6.1,Oman,0,Age
8,8.7.1,Oman,0,Age
8,8.10.2,Oman,1,Age
9,9.2.2,Oman,0.5,Age
9,9.5.2,Oman,0.5,Age
11,11.1.1,Oman,0.5,Age
11,11.2.1,Oman,0,Age
11,11.4.1,Oman,0,Age
11,11.5.1,Oman,0,Age
11,11.7.1,Oman,0,Age
11,11.7.2,Oman,0,Age
10,10.2.1,Oman,0,Age
10,10.3.1,Oman,0,Age
10,10.4.2,Oman,0,Age
10,10.7.1,Oman,0,Age
10,10.7.4,Oman,0,Age
12,12.1.1,Oman,0,Age
12,12.2.1,Oman,0.5,Age
12,12.3.1,Oman,0,Age
14,14.5.1,Oman,0.5,Age
16,16.1.1,Oman,0.5,Age
16,16.1.2,Oman,0,Age
16,16.1.3,Oman,0,Age
16,16.1.4,Oman,0,Age
16,16.2.1,Oman,0,Age
16,16.2.2,Oman,0.5,Age
16,16.2.3,Oman,0,Age
16,16.3.2,Oman,0,Age
16,16.5.1,Oman,0,Age
16,16.6.2,Oman,0,Age
16,16.7.1,Oman,0,Age
16,16.7.2,Oman,0,Age
16,16.9.1,Oman,0,Age
16,16.10.1,Oman,0,Age
1,1.1.1,Palestine,1,Age
1,1.2.1,Palestine,0.5,Age
1,1.2.2,Palestine,0,Age
1,1.3.1,Palestine,0.5,Age
1,1.4.1,Palestine,0.5,Age
1,1.5.1,Palestine,0.5,Age
2,2.1.2,Palestine,0.5,Age
2,2.2.1,Palestine,1,Age
2,2.2.2,Palestine,1,Age
17,17.8.1,Palestine,0.5,Age
17,17.19.2,Palestine,0.5,Age
3,3.1.2,Palestine,0.5,Age
3,3.2.1,Palestine,0.5,Age
3,3.2.2,Palestine,0.5,Age
3,3.3.1,Palestine,0,Age
3,3.3.2,Palestine,0.5,Age
3,3.3.5,Palestine,0,Age
3,3.4.2,Palestine,0,Age
3,3.5.1,Palestine,0,Age
3,3.5.2,Palestine,0,Age
3,3.6.1,Palestine,0,Age
3,3.7.1,Palestine,0.5,Age
3,3.7.2,Palestine,1,Age
3,3.8.2,Palestine,0,Age
3,3.9.1,Palestine,0,Age
3,3.9.2,Palestine,0,Age
3,3.9.3,Palestine,0,Age
4,4.1.1,Palestine,1,Age
4,4.1.2,Palestine,0,Age
4,4.2.1,Palestine,0.5,Age
4,4.2.2,Palestine,0.5,Age
4,4.3.1,Palestine,0.5,Age
4,4.4.1,Palestine,1,Age
4,4.6.1,Palestine,1,Age
5,5.2.1,Palestine,0,Age
5,5.2.2,Palestine,0,Age
5,5.3.1,Palestine,1,Age
5,5.3.2,Palestine,0,Age
5,5.4.1,Palestine,1,Age
5,5.6.1,Palestine,0,Age
5,5.a.1,Palestine,0,Age
5,5.b.1,Palestine,0.5,Age
8,8.5.1,Palestine,0.5,Age
8,8.5.2,Palestine,1,Age
8,8.6.1,Palestine,1,Age
8,8.7.1,Palestine,1,Age
8,8.10.2,Palestine,1,Age
9,9.2.2,Palestine,0.5,Age
9,9.5.2,Palestine,0.5,Age
11,11.1.1,Palestine,0.5,Age
11,11.2.1,Palestine,0,Age
11,11.4.1,Palestine,0,Age
11,11.5.1,Palestine,0.5,Age
11,11.7.1,Palestine,0,Age
11,11.7.2,Palestine,0,Age
10,10.2.1,Palestine,0,Age
10,10.3.1,Palestine,0,Age
10,10.4.2,Palestine,0,Age
10,10.7.1,Palestine,0,Age
10,10.7.4,Palestine,0,Age
12,12.1.1,Palestine,0.5,Age
12,12.2.1,Palestine,0.5,Age
12,12.3.1,Palestine,0,Age
14,14.5.1,Palestine,0,Age
16,16.1.1,Palestine,0.5,Age
16,16.1.2,Palestine,0,Age
16,16.1.3,Palestine,0.5,Age
16,16.1.4,Palestine,0.5,Age
16,16.2.1,Palestine,1,Age
16,16.2.2,Palestine,0,Age
16,16.2.3,Palestine,1,Age
16,16.3.2,Palestine,0,Age
16,16.5.1,Palestine,0.5,Age
16,16.6.2,Palestine,0,Age
16,16.7.1,Palestine,0,Age
16,16.7.2,Palestine,0,Age
16,16.9.1,Palestine,0.5,Age
16,16.10.1,Palestine,0,Age
1,1.1.1,Qatar,0,Age
1,1.2.1,Qatar,0,Age
1,1.2.2,Qatar,0,Age
1,1.3.1,Qatar,0.5,Age
1,1.4.1,Qatar,0.5,Age
1,1.5.1,Qatar,0,Age
2,2.1.2,Qatar,0,Age
2,2.2.1,Qatar,1,Age
2,2.2.2,Qatar,1,Age
17,17.8.1,Qatar,0.5,Age
17,17.19.2,Qatar,0.5,Age
3,3.1.2,Qatar,0.5,Age
3,3.2.1,Qatar,0.5,Age
3,3.2.2,Qatar,0.5,Age
3,3.3.1,Qatar,0,Age
3,3.3.2,Qatar,0.5,Age
3,3.3.5,Qatar,0.5,Age
3,3.4.2,Qatar,0.5,Age
3,3.5.1,Qatar,0,Age
3,3.5.2,Qatar,1,Age
3,3.6.1,Qatar,0.5,Age
3,3.7.1,Qatar,0.5,Age
3,3.7.2,Qatar,1,Age
3,3.8.2,Qatar,0,Age
3,3.9.1,Qatar,0.5,Age
3,3.9.2,Qatar,0.5,Age
3,3.9.3,Qatar,0.5,Age
4,4.1.1,Qatar,1,Age
4,4.1.2,Qatar,0,Age
4,4.2.1,Qatar,0.5,Age
4,4.2.2,Qatar,0.5,Age
4,4.3.1,Qatar,0.5,Age
4,4.4.1,Qatar,1,Age
4,4.6.1,Qatar,1,Age
5,5.2.1,Qatar,0,Age
5,5.2.2,Qatar,0,Age
5,5.3.1,Qatar,1,Age
5,5.3.2,Qatar,0,Age
5,5.4.1,Qatar,0.5,Age
5,5.6.1,Qatar,0,Age
5,5.a.1,Qatar,0,Age
5,5.b.1,Qatar,0.5,Age
8,8.5.1,Qatar,0.5,Age
8,8.5.2,Qatar,1,Age
8,8.6.1,Qatar,1,Age
8,8.7.1,Qatar,0,Age
8,8.10.2,Qatar,1,Age
9,9.2.2,Qatar,0.5,Age
9,9.5.2,Qatar,0.5,Age
11,11.1.1,Qatar,0.5,Age
11,11.2.1,Qatar,0,Age
11,11.4.1,Qatar,0,Age
11,11.5.1,Qatar,0,Age
11,11.7.1,Qatar,0,Age
11,11.7.2,Qatar,0,Age
10,10.2.1,Qatar,0,Age
10,10.3.1,Qatar,0,Age
10,10.4.2,Qatar,0,Age
10,10.7.1,Qatar,0,Age
10,10.7.4,Qatar,0,Age
12,12.1.1,Qatar,0,Age
12,12.2.1,Qatar,0.5,Age
12,12.3.1,Qatar,0,Age
14,14.5.1,Qatar,0.5,Age
16,16.1.1,Qatar,0.5,Age
16,16.1.2,Qatar,0.5,Age
16,16.1.3,Qatar,0,Age
16,16.1.4,Qatar,0.5,Age
16,16.2.1,Qatar,0,Age
16,16.2.2,Qatar,0.5,Age
16,16.2.3,Qatar,0,Age
16,16.3.2,Qatar,0.5,Age
16,16.5.1,Qatar,0,Age
16,16.6.2,Qatar,0,Age
16,16.7.1,Qatar,0,Age
16,16.7.2,Qatar,0,Age
16,16.9.1,Qatar,0.5,Age
16,16.10.1,Qatar,0,Age
1,1.1.1,Saudi Arabia,0,Age
1,1.2.1,Saudi Arabia,0,Age
1,1.2.2,Saudi Arabia,0,Age
1,1.3.1,Saudi Arabia,0,Age
1,1.4.1,Saudi Arabia,0.5,Age
1,1.5.1,Saudi Arabia,0.5,Age
2,2.1.2,Saudi Arabia,0,Age
2,2.2.1,Saudi Arabia,1,Age
2,2.2.2,Saudi Arabia,1,Age
17,17.8.1,Saudi Arabia,0.5,Age
17,17.19.2,Saudi Arabia,0.5,Age
3,3.1.2,Saudi Arabia,0.5,Age
3,3.2.1,Saudi Arabia,0.5,Age
3,3.2.2,Saudi Arabia,0.5,Age
3,3.3.1,Saudi Arabia,0,Age
3,3.3.2,Saudi Arabia,0.5,Age
3,3.3.5,Saudi Arabia,0.5,Age
3,3.4.2,Saudi Arabia,0.5,Age
3,3.5.1,Saudi Arabia,0,Age
3,3.5.2,Saudi Arabia,1,Age
3,3.6.1,Saudi Arabia,0.5,Age
3,3.7.1,Saudi Arabia,0,Age
3,3.7.2,Saudi Arabia,1,Age
3,3.8.2,Saudi Arabia,0,Age
3,3.9.1,Saudi Arabia,0.5,Age
3,3.9.2,Saudi Arabia,0.5,Age
3,3.9.3,Saudi Arabia,0.5,Age
4,4.1.1,Saudi Arabia,1,Age
4,4.1.2,Saudi Arabia,0,Age
4,4.2.1,Saudi Arabia,0,Age
4,4.2.2,Saudi Arabia,0.5,Age
4,4.3.1,Saudi Arabia,0.5,Age
4,4.4.1,Saudi Arabia,1,Age
4,4.6.1,Saudi Arabia,1,Age
5,5.2.1,Saudi Arabia,0,Age
5,5.2.2,Saudi Arabia,0,Age
5,5.3.1,Saudi Arabia,0,Age
5,5.3.2,Saudi Arabia,0,Age
5,5.4.1,Saudi Arabia,0.5,Age
5,5.6.1,Saudi Arabia,0,Age
5,5.a.1,Saudi Arabia,0,Age
5,5.b.1,Saudi Arabia,0.5,Age
8,8.5.1,Saudi Arabia,0.5,Age
8,8.5.2,Saudi Arabia,1,Age
8,8.6.1,Saudi Arabia,1,Age
8,8.7.1,Saudi Arabia,0,Age
8,8.10.2,Saudi Arabia,1,Age
9,9.2.2,Saudi Arabia,0.5,Age
9,9.5.2,Saudi Arabia,0,Age
11,11.1.1,Saudi Arabia,0.5,Age
11,11.2.1,Saudi Arabia,0,Age
11,11.4.1,Saudi Arabia,0,Age
11,11.5.1,Saudi Arabia,0.5,Age
11,11.7.1,Saudi Arabia,0,Age
11,11.7.2,Saudi Arabia,0,Age
10,10.2.1,Saudi Arabia,0,Age
10,10.3.1,Saudi Arabia,0,Age
10,10.4.2,Saudi Arabia,0,Age
10,10.7.1,Saudi Arabia,0,Age
10,10.7.4,Saudi Arabia,0,Age
12,12.1.1,Saudi Arabia,0,Age
12,12.2.1,Saudi Arabia,0.5,Age
12,12.3.1,Saudi Arabia,0,Age
14,14.5.1,Saudi Arabia,0.5,Age
16,16.1.1,Saudi Arabia,0.5,Age
16,16.1.2,Saudi Arabia,0.5,Age
16,16.1.3,Saudi Arabia,0,Age
16,16.1.4,Saudi Arabia,0,Age
16,16.2.1,Saudi Arabia,0,Age
16,16.2.2,Saudi Arabia,0,Age
16,16.2.3,Saudi Arabia,0,Age
16,16.3.2,Saudi Arabia,0,Age
16,16.5.1,Saudi Arabia,0,Age
16,16.6.2,Saudi Arabia,0,Age
16,16.7.1,Saudi Arabia,0,Age
